id,name,number_of_seasons,number_of_episodes,original_language,vote_count,vote_average,adult,first_air_date,last_air_date,in_production,original_name,popularity,type,status,genres,created_by,languages,networks,origin_country,spoken_languages,production_companies,production_countries,episode_run_time
58928,Dracula,1,10,en,352,7.1,False,10/25/13,1/24/14,False,Dracula,14.984,Scripted,Canceled,Drama,"Daniel Knauf, Cole Haddon",en,nbc,"US, GB",English,"Flame Ventures, Playground Entertainment, Universal Television","United Kingdom, United States of America",45
70513,Salvation,2,26,en,350,6.5,False,7/12/17,9/17/18,False,Salvation,29.41,Scripted,Canceled,Drama,"Craig Shapiro, Elizabeth Kruger, Matt JL Wheeler",en,cbs,US,English,"K/O Paper Products, CBS Studios",United States of America,45
70513,Salvation,2,26,en,350,6.5,False,7/12/17,9/17/18,False,Salvation,29.41,Scripted,Canceled,Sci-Fi & Fantasy,"Craig Shapiro, Elizabeth Kruger, Matt JL Wheeler",en,cbs,US,English,"K/O Paper Products, CBS Studios",United States of America,45
60930,Magnificent Century: Kösem,2,60,tr,349,7.7,False,11/12/15,6/27/17,False,Muhteşem Yüzyıl: Kösem,62.784,Scripted,Ended,Drama,Timur Savcı,tr,fox,TR,Türkçe,Tims Productions,Turkey,130
14658,Survivor,45,656,en,347,7.4,False,5/31/00,9/27/23,True,Survivor,92.385,Reality,Returning Series,Reality,"Mark Burnett, Charlie Parsons",en,cbs,US,English,"Mark Burnett Productions, MGM Television, Castaway Television Productions Ltd., CBS Studios, CBS Eye Productions, Survivor Productions, One Three Media, United Artists Media Group","United Kingdom, United States of America",42
4455,Get Smart,5,138,en,344,7.881,False,9/18/65,5/15/70,False,Get Smart,54.019,Scripted,Ended,Comedy,"Buck Henry, Mel Brooks",en,cbs,US,English,Talent Associates,United States of America,25
18712,The Search,1,6,es,341,7.194,False,6/12/20,6/12/20,False,Historia de un crimen: la búsqueda,7.07,Miniseries,Ended,Crime,Santiago Limón,es,netflix,MX,Español,,Mexico,42
18712,The Search,1,6,es,341,7.194,False,6/12/20,6/12/20,False,Historia de un crimen: la búsqueda,7.07,Miniseries,Ended,Drama,Santiago Limón,es,netflix,MX,Español,,Mexico,42
18712,The Search,1,6,es,341,7.194,False,6/12/20,6/12/20,False,Historia de un crimen: la búsqueda,7.07,Miniseries,Ended,Comedy,Santiago Limón,es,netflix,MX,Español,,Mexico,42
97441,The Healing Powers of Dude,1,8,en,340,7.156,False,1/13/20,1/13/20,False,The Healing Powers of Dude,10.541,Scripted,Ended,Kids,"Sam Littenberg-Weisberg, Erica Spates",en,netflix,US,English,,,30
97441,The Healing Powers of Dude,1,8,en,340,7.156,False,1/13/20,1/13/20,False,The Healing Powers of Dude,10.541,Scripted,Ended,Comedy,"Sam Littenberg-Weisberg, Erica Spates",en,netflix,US,English,,,30
97441,The Healing Powers of Dude,1,8,en,340,7.156,False,1/13/20,1/13/20,False,The Healing Powers of Dude,10.541,Scripted,Ended,Drama,"Sam Littenberg-Weisberg, Erica Spates",en,netflix,US,English,,,30
93808,Tribes of Europa,1,6,de,337,7.047,False,2/19/21,2/19/21,False,Tribes of Europa,15.625,Scripted,Canceled,Sci-Fi & Fantasy,Philip Koch,de,netflix,DE,Deutsch,Wiedemann & Berg Television,Germany,47
93808,Tribes of Europa,1,6,de,337,7.047,False,2/19/21,2/19/21,False,Tribes of Europa,15.625,Scripted,Canceled,Drama,Philip Koch,de,netflix,DE,Deutsch,Wiedemann & Berg Television,Germany,47
105797,Wizards: Tales of Arcadia,1,10,en,337,8.2,False,8/7/20,8/7/20,False,Wizards: Tales of Arcadia,18.837,Scripted,Ended,Animation,Guillermo del Toro,en,netflix,US,English,"Double Dare You Productions, DreamWorks Animation Television",United States of America,24
105797,Wizards: Tales of Arcadia,1,10,en,337,8.2,False,8/7/20,8/7/20,False,Wizards: Tales of Arcadia,18.837,Scripted,Ended,Action & Adventure,Guillermo del Toro,en,netflix,US,English,"Double Dare You Productions, DreamWorks Animation Television",United States of America,24
105797,Wizards: Tales of Arcadia,1,10,en,337,8.2,False,8/7/20,8/7/20,False,Wizards: Tales of Arcadia,18.837,Scripted,Ended,Comedy,Guillermo del Toro,en,netflix,US,English,"Double Dare You Productions, DreamWorks Animation Television",United States of America,24
105797,Wizards: Tales of Arcadia,1,10,en,337,8.2,False,8/7/20,8/7/20,False,Wizards: Tales of Arcadia,18.837,Scripted,Ended,Sci-Fi & Fantasy,Guillermo del Toro,en,netflix,US,English,"Double Dare You Productions, DreamWorks Animation Television",United States of America,24
111838,The Woman in the House Across the Street from the Girl in the Window,1,8,en,336,6.747,False,1/28/22,1/28/22,False,The Woman in the House Across the Street from the Girl in the Window,18.355,Miniseries,Ended,Mystery,"Hugh Davidson, Larry Dorf, Rachel Ramras",en,netflix,US,English,Gloria Sanchez Productions,United States of America,30
111838,The Woman in the House Across the Street from the Girl in the Window,1,8,en,336,6.747,False,1/28/22,1/28/22,False,The Woman in the House Across the Street from the Girl in the Window,18.355,Miniseries,Ended,Crime,"Hugh Davidson, Larry Dorf, Rachel Ramras",en,netflix,US,English,Gloria Sanchez Productions,United States of America,30
111838,The Woman in the House Across the Street from the Girl in the Window,1,8,en,336,6.747,False,1/28/22,1/28/22,False,The Woman in the House Across the Street from the Girl in the Window,18.355,Miniseries,Ended,Comedy,"Hugh Davidson, Larry Dorf, Rachel Ramras",en,netflix,US,English,Gloria Sanchez Productions,United States of America,30
135934,The Legend of Vox Machina,2,24,en,336,8.272,False,1/27/22,2/9/23,True,The Legend of Vox Machina,74.996,Scripted,Returning Series,Animation,,en,prime video,US,English,"Titmouse, Amazon Studios, Metapigeon",United States of America,27
135934,The Legend of Vox Machina,2,24,en,336,8.272,False,1/27/22,2/9/23,True,The Legend of Vox Machina,74.996,Scripted,Returning Series,Sci-Fi & Fantasy,,en,prime video,US,English,"Titmouse, Amazon Studios, Metapigeon",United States of America,27
84469,Cowboy Bebop,1,10,en,336,6.647,False,11/19/21,11/19/21,False,Cowboy Bebop,17.583,Scripted,Canceled,Sci-Fi & Fantasy,Christopher L. Yost,en,netflix,US,English,"Midnight Radio, Tomorrow Studios",United States of America,0
84469,Cowboy Bebop,1,10,en,336,6.647,False,11/19/21,11/19/21,False,Cowboy Bebop,17.583,Scripted,Canceled,Action & Adventure,Christopher L. Yost,en,netflix,US,English,"Midnight Radio, Tomorrow Studios",United States of America,0
84469,Cowboy Bebop,1,10,en,336,6.647,False,11/19/21,11/19/21,False,Cowboy Bebop,17.583,Scripted,Canceled,Crime,Christopher L. Yost,en,netflix,US,English,"Midnight Radio, Tomorrow Studios",United States of America,0
2171,Cold Case,7,156,en,335,7.845,False,9/28/03,5/2/10,False,Cold Case,93.075,Scripted,Canceled,Crime,Meredith Stiehm,en,cbs,US,English,Jerry Bruckheimer Television,United States of America,44
2171,Cold Case,7,156,en,335,7.845,False,9/28/03,5/2/10,False,Cold Case,93.075,Scripted,Canceled,Drama,Meredith Stiehm,en,cbs,US,English,Jerry Bruckheimer Television,United States of America,44
2171,Cold Case,7,156,en,335,7.845,False,9/28/03,5/2/10,False,Cold Case,93.075,Scripted,Canceled,Mystery,Meredith Stiehm,en,cbs,US,English,Jerry Bruckheimer Television,United States of America,44
154385,BEEF,1,10,en,334,7.8,False,4/6/23,4/6/23,False,BEEF,25.141,Scripted,Ended,Comedy,Lee Sung-jin,"en, ko",netflix,US,"English, 한국어/조선말","A24, Bugsy Bell Productions, Universal Remote, Domo Arigato Productions, Buji Productions",United States of America,0
154385,BEEF,1,10,en,334,7.8,False,4/6/23,4/6/23,False,BEEF,25.141,Scripted,Ended,Drama,Lee Sung-jin,"en, ko",netflix,US,"English, 한국어/조선말","A24, Bugsy Bell Productions, Universal Remote, Domo Arigato Productions, Buji Productions",United States of America,0
578,Numb3rs,6,118,en,333,7.069,False,1/23/05,3/12/10,False,Numb3rs,112.514,Scripted,Canceled,Crime,"Nicolas Falacci, Cheryl Heuton",en,cbs,US,English,Scott Free Productions,United Kingdom,45
578,Numb3rs,6,118,en,333,7.069,False,1/23/05,3/12/10,False,Numb3rs,112.514,Scripted,Canceled,Drama,"Nicolas Falacci, Cheryl Heuton",en,cbs,US,English,Scott Free Productions,United Kingdom,45
578,Numb3rs,6,118,en,333,7.069,False,1/23/05,3/12/10,False,Numb3rs,112.514,Scripted,Canceled,Mystery,"Nicolas Falacci, Cheryl Heuton",en,cbs,US,English,Scott Free Productions,United Kingdom,45
66840,Bull,6,125,en,331,7.076,False,9/20/16,5/26/22,False,Bull,49.859,Scripted,Ended,Crime,"Paul Attanasio, Phil McGraw",en,cbs,US,English,"Amblin Television, CBS Studios",United States of America,43
66840,Bull,6,125,en,331,7.076,False,9/20/16,5/26/22,False,Bull,49.859,Scripted,Ended,Drama,"Paul Attanasio, Phil McGraw",en,cbs,US,English,"Amblin Television, CBS Studios",United States of America,43
71809,The Dark Crystal: Age of Resistance,1,10,en,331,7.745,False,8/30/19,8/30/19,False,The Dark Crystal: Age of Resistance,20.362,Scripted,Canceled,Sci-Fi & Fantasy,Jim Henson,en,netflix,"GB, US",English,The Jim Henson Company,United Kingdom,51
71809,The Dark Crystal: Age of Resistance,1,10,en,331,7.745,False,8/30/19,8/30/19,False,The Dark Crystal: Age of Resistance,20.362,Scripted,Canceled,Action & Adventure,Jim Henson,en,netflix,"GB, US",English,The Jim Henson Company,United Kingdom,51
99935,Vampires,1,6,fr,331,7.459,False,3/20/20,3/20/20,False,Vampires,10.893,Scripted,Ended,Sci-Fi & Fantasy,"Benjamin Dupas, Isaure Pisani-Ferry, Anne Cissé",fr,netflix,FR,Français,,France,40
99935,Vampires,1,6,fr,331,7.459,False,3/20/20,3/20/20,False,Vampires,10.893,Scripted,Ended,Drama,"Benjamin Dupas, Isaure Pisani-Ferry, Anne Cissé",fr,netflix,FR,Français,,France,40
110529,Invisible City,2,12,pt,329,7.125,False,2/5/21,3/22/23,True,Cidade Invisível,14.127,Scripted,Returning Series,Mystery,"Carlos Saldanha, Mirna Nogueira, Rodrigo Nogueira",pt,netflix,BR,Português,Pródigo Filmes,Brazil,36
110529,Invisible City,2,12,pt,329,7.125,False,2/5/21,3/22/23,True,Cidade Invisível,14.127,Scripted,Returning Series,Drama,"Carlos Saldanha, Mirna Nogueira, Rodrigo Nogueira",pt,netflix,BR,Português,Pródigo Filmes,Brazil,36
110529,Invisible City,2,12,pt,329,7.125,False,2/5/21,3/22/23,True,Cidade Invisível,14.127,Scripted,Returning Series,Sci-Fi & Fantasy,"Carlos Saldanha, Mirna Nogueira, Rodrigo Nogueira",pt,netflix,BR,Português,Pródigo Filmes,Brazil,36
93784,Tales from the Loop,1,8,en,328,7.0,False,4/3/20,4/3/20,False,Tales from the Loop,13.265,Scripted,Ended,Drama,"Ato Essandoh, Jane Alexander, Rebecca Hall, Paul Schneider, Dominic Rains, Stefanie Estes, Dan Bakkedahl, Lauren Weedman, Daniel Zolghadri, Duncan Joiner, Nathaniel Halpern, Nicole Law, Tyler Barnhardt, Robert Nahum, Tatiana Latreille, Christin Park, Alessandra de Sa Pereira, Sierra Alexis",en,prime video,US,English,"6th & Idaho, Amazon Studios, Fox 21 Television Studios, Indio",United States of America,50
93784,Tales from the Loop,1,8,en,328,7.0,False,4/3/20,4/3/20,False,Tales from the Loop,13.265,Scripted,Ended,Mystery,"Ato Essandoh, Jane Alexander, Rebecca Hall, Paul Schneider, Dominic Rains, Stefanie Estes, Dan Bakkedahl, Lauren Weedman, Daniel Zolghadri, Duncan Joiner, Nathaniel Halpern, Nicole Law, Tyler Barnhardt, Robert Nahum, Tatiana Latreille, Christin Park, Alessandra de Sa Pereira, Sierra Alexis",en,prime video,US,English,"6th & Idaho, Amazon Studios, Fox 21 Television Studios, Indio",United States of America,50
93784,Tales from the Loop,1,8,en,328,7.0,False,4/3/20,4/3/20,False,Tales from the Loop,13.265,Scripted,Ended,Sci-Fi & Fantasy,"Ato Essandoh, Jane Alexander, Rebecca Hall, Paul Schneider, Dominic Rains, Stefanie Estes, Dan Bakkedahl, Lauren Weedman, Daniel Zolghadri, Duncan Joiner, Nathaniel Halpern, Nicole Law, Tyler Barnhardt, Robert Nahum, Tatiana Latreille, Christin Park, Alessandra de Sa Pereira, Sierra Alexis",en,prime video,US,English,"6th & Idaho, Amazon Studios, Fox 21 Television Studios, Indio",United States of America,50
84380,Better Than Us,1,16,ru,327,7.4,False,11/23/18,3/1/19,False,"Лучше, чем люди",73.445,Scripted,Ended,Sci-Fi & Fantasy,,"de, fr, ru",netflix,RU,"Deutsch, Français, Pусский","Yellow, Black & White, Sputnik Vostok Production",Russia,55
84380,Better Than Us,1,16,ru,327,7.4,False,11/23/18,3/1/19,False,"Лучше, чем люди",73.445,Scripted,Ended,Drama,,"de, fr, ru",netflix,RU,"Deutsch, Français, Pусский","Yellow, Black & White, Sputnik Vostok Production",Russia,55
4606,Garfield and Friends,7,363,en,324,7.228,False,9/17/88,12/10/94,False,Garfield and Friends,364.526,Scripted,Ended,Animation,Jim Davis,en,cbs,US,English,"Paws, Inc, United Media Productions, Lee Mendelson Film Productions, Film Roman",United States of America,23
4606,Garfield and Friends,7,363,en,324,7.228,False,9/17/88,12/10/94,False,Garfield and Friends,364.526,Scripted,Ended,Comedy,Jim Davis,en,cbs,US,English,"Paws, Inc, United Media Productions, Lee Mendelson Film Productions, Film Roman",United States of America,23
67384,Goliath,4,32,en,322,7.578,False,10/13/16,9/23/21,False,Goliath,43.79,Scripted,Ended,Crime,"David E. Kelley, Jonathan Shapiro",en,prime video,US,English,"David E. Kelley Productions, Jonathan Shapiro Productions, Picrow, Amazon Studios",United States of America,55
67384,Goliath,4,32,en,322,7.578,False,10/13/16,9/23/21,False,Goliath,43.79,Scripted,Ended,Drama,"David E. Kelley, Jonathan Shapiro",en,prime video,US,English,"David E. Kelley Productions, Jonathan Shapiro Productions, Picrow, Amazon Studios",United States of America,55
94372,FBI: Most Wanted,5,96,en,321,7.692,False,1/7/20,5/23/23,True,FBI: Most Wanted,267.466,Scripted,Returning Series,Crime,René Balcer,en,cbs,US,English,"Wolf Entertainment, Universal Television, CBS Studios",United States of America,43
94372,FBI: Most Wanted,5,96,en,321,7.692,False,1/7/20,5/23/23,True,FBI: Most Wanted,267.466,Scripted,Returning Series,Drama,René Balcer,en,cbs,US,English,"Wolf Entertainment, Universal Television, CBS Studios",United States of America,43
484,"Murder, She Wrote",12,264,en,319,7.583,False,9/30/84,5/19/96,False,"Murder, She Wrote",184.033,Scripted,Ended,Mystery,"Richard Levinson, William Link, Peter S. Fischer","en, hu",cbs,US,"English, Magyar","Universal Television, Corymore Productions",United States of America,45
484,"Murder, She Wrote",12,264,en,319,7.583,False,9/30/84,5/19/96,False,"Murder, She Wrote",184.033,Scripted,Ended,Crime,"Richard Levinson, William Link, Peter S. Fischer","en, hu",cbs,US,"English, Magyar","Universal Television, Corymore Productions",United States of America,45
484,"Murder, She Wrote",12,264,en,319,7.583,False,9/30/84,5/19/96,False,"Murder, She Wrote",184.033,Scripted,Ended,Drama,"Richard Levinson, William Link, Peter S. Fischer","en, hu",cbs,US,"English, Magyar","Universal Television, Corymore Productions",United States of America,45
79130,Another Life,2,20,en,319,6.207,False,7/25/19,10/14/21,False,Another Life,18.334,Scripted,Canceled,Sci-Fi & Fantasy,Aaron Martin,en,netflix,US,English,Halfire Entertainment,Canada,45
79130,Another Life,2,20,en,319,6.207,False,7/25/19,10/14/21,False,Another Life,18.334,Scripted,Canceled,Drama,Aaron Martin,en,netflix,US,English,Halfire Entertainment,Canada,45
734,"Magnum, P.I.",8,162,en,316,7.307,False,12/11/80,5/1/88,False,"Magnum, P.I.",303.3,Scripted,Ended,Action & Adventure,"Donald P. Bellisario, Glen A. Larson",en,cbs,US,English,,,45
734,"Magnum, P.I.",8,162,en,316,7.307,False,12/11/80,5/1/88,False,"Magnum, P.I.",303.3,Scripted,Ended,Crime,"Donald P. Bellisario, Glen A. Larson",en,cbs,US,English,,,45
734,"Magnum, P.I.",8,162,en,316,7.307,False,12/11/80,5/1/88,False,"Magnum, P.I.",303.3,Scripted,Ended,Drama,"Donald P. Bellisario, Glen A. Larson",en,cbs,US,English,,,45
734,"Magnum, P.I.",8,162,en,316,7.307,False,12/11/80,5/1/88,False,"Magnum, P.I.",303.3,Scripted,Ended,Mystery,"Donald P. Bellisario, Glen A. Larson",en,cbs,US,English,,,45
63522,F is for Family,5,44,en,315,7.344,False,12/18/15,11/25/21,False,F is for Family,21.504,Scripted,Ended,Comedy,"Bill Burr, Michael Price",en,netflix,US,English,"Wild West Television, Gaumont International Television, Loner Productions, King of France Productions, Gaumont, Gaumont Animation","France, United States of America",26
63522,F is for Family,5,44,en,315,7.344,False,12/18/15,11/25/21,False,F is for Family,21.504,Scripted,Ended,Animation,"Bill Burr, Michael Price",en,netflix,US,English,"Wild West Television, Gaumont International Television, Loner Productions, King of France Productions, Gaumont, Gaumont Animation","France, United States of America",26
96658,Masters of the Universe: Revelation,1,10,en,315,6.5,False,7/23/21,11/23/21,False,Masters of the Universe: Revelation,22.036,Scripted,Ended,Action & Adventure,Kevin Smith,en,netflix,US,English,"Mattel Television, Powerhouse Animation Studios",United States of America,25
96658,Masters of the Universe: Revelation,1,10,en,315,6.5,False,7/23/21,11/23/21,False,Masters of the Universe: Revelation,22.036,Scripted,Ended,Sci-Fi & Fantasy,Kevin Smith,en,netflix,US,English,"Mattel Television, Powerhouse Animation Studios",United States of America,25
96658,Masters of the Universe: Revelation,1,10,en,315,6.5,False,7/23/21,11/23/21,False,Masters of the Universe: Revelation,22.036,Scripted,Ended,Animation,Kevin Smith,en,netflix,US,English,"Mattel Television, Powerhouse Animation Studios",United States of America,25
77459,The Passage,1,10,en,314,7.008,False,1/14/19,3/11/19,False,The Passage,14.267,Scripted,Canceled,Sci-Fi & Fantasy,Liz Heldens,en,fox,US,English,"20th Century Fox Television, 6th & Idaho, Scott Free Productions",United States of America,44
77459,The Passage,1,10,en,314,7.008,False,1/14/19,3/11/19,False,The Passage,14.267,Scripted,Canceled,Action & Adventure,Liz Heldens,en,fox,US,English,"20th Century Fox Television, 6th & Idaho, Scott Free Productions",United States of America,44
77459,The Passage,1,10,en,314,7.008,False,1/14/19,3/11/19,False,The Passage,14.267,Scripted,Canceled,Drama,Liz Heldens,en,fox,US,English,"20th Century Fox Television, 6th & Idaho, Scott Free Productions",United States of America,44
70573,GLOW,3,30,en,314,7.269,False,6/23/17,8/9/19,False,GLOW,26.842,Scripted,Canceled,Comedy,"Liz Flahive, Carly Mensch",en,netflix,US,English,"Lionsgate Television, Tilted Productions",United States of America,35
70573,GLOW,3,30,en,314,7.269,False,6/23/17,8/9/19,False,GLOW,26.842,Scripted,Canceled,Drama,"Liz Flahive, Carly Mensch",en,netflix,US,English,"Lionsgate Television, Tilted Productions",United States of America,35
103506,Jeffrey Epstein: Filthy Rich,1,4,en,313,7.155,False,5/27/20,5/27/20,False,Jeffrey Epstein: Filthy Rich,9.482,Miniseries,Ended,Crime,,"en, es",netflix,US,"English, Español","RadicalMedia, James Patterson Entertainment, Third Eye Motion Picture Company",United States of America,56
103506,Jeffrey Epstein: Filthy Rich,1,4,en,313,7.155,False,5/27/20,5/27/20,False,Jeffrey Epstein: Filthy Rich,9.482,Miniseries,Ended,Documentary,,"en, es",netflix,US,"English, Español","RadicalMedia, James Patterson Entertainment, Third Eye Motion Picture Company",United States of America,56
100074,Biohackers,2,12,de,311,7.346,False,8/20/20,7/9/21,False,Biohackers,13.058,Scripted,Canceled,Drama,Christian Ditter,de,netflix,DE,Deutsch,Claussen+Putz Filmproduktion,Germany,44
100074,Biohackers,2,12,de,311,7.346,False,8/20/20,7/9/21,False,Biohackers,13.058,Scripted,Canceled,Sci-Fi & Fantasy,Christian Ditter,de,netflix,DE,Deutsch,Claussen+Putz Filmproduktion,Germany,44
100074,Biohackers,2,12,de,311,7.346,False,8/20/20,7/9/21,False,Biohackers,13.058,Scripted,Canceled,Action & Adventure,Christian Ditter,de,netflix,DE,Deutsch,Claussen+Putz Filmproduktion,Germany,44
100074,Biohackers,2,12,de,311,7.346,False,8/20/20,7/9/21,False,Biohackers,13.058,Scripted,Canceled,Mystery,Christian Ditter,de,netflix,DE,Deutsch,Claussen+Putz Filmproduktion,Germany,44
103787,How to Survive Being Single,3,26,es,310,7.1,False,6/26/20,3/22/23,True,Cómo sobrevivir soltero,8.379,Scripted,Returning Series,Comedy,"Sebastián Zurita, Emiliano Zurita",es,prime video,MX,Español,"Amazon Studios, Campanario Entertainment, Addiction House, Amazon Studios","Mexico, United States of America",32
103787,How to Survive Being Single,3,26,es,310,7.1,False,6/26/20,3/22/23,True,Cómo sobrevivir soltero,8.379,Scripted,Returning Series,Drama,"Sebastián Zurita, Emiliano Zurita",es,prime video,MX,Español,"Amazon Studios, Campanario Entertainment, Addiction House, Amazon Studios","Mexico, United States of America",32
96716,Big Shot,2,20,en,309,8.0,False,4/16/21,10/12/22,False,Big Shot,16.945,Scripted,Canceled,Family,"Brad Garrett, David E. Kelley, Dean Lorey",en,disney+,US,English,"ABC Signature, David E. Kelley Productions, Lorey Stories",United States of America,0
96716,Big Shot,2,20,en,309,8.0,False,4/16/21,10/12/22,False,Big Shot,16.945,Scripted,Canceled,Drama,"Brad Garrett, David E. Kelley, Dean Lorey",en,disney+,US,English,"ABC Signature, David E. Kelley Productions, Lorey Stories",United States of America,0
96716,Big Shot,2,20,en,309,8.0,False,4/16/21,10/12/22,False,Big Shot,16.945,Scripted,Canceled,Comedy,"Brad Garrett, David E. Kelley, Dean Lorey",en,disney+,US,English,"ABC Signature, David E. Kelley Productions, Lorey Stories",United States of America,0
111837,Willow,1,8,en,307,6.9,False,11/30/22,1/11/23,False,Willow,34.956,Scripted,Canceled,Sci-Fi & Fantasy,Jonathan Kasdan,en,disney+,US,English,Lucasfilm Ltd.,United States of America,0
111837,Willow,1,8,en,307,6.9,False,11/30/22,1/11/23,False,Willow,34.956,Scripted,Canceled,Action & Adventure,Jonathan Kasdan,en,disney+,US,English,Lucasfilm Ltd.,United States of America,0
111837,Willow,1,8,en,307,6.9,False,11/30/22,1/11/23,False,Willow,34.956,Scripted,Canceled,Drama,Jonathan Kasdan,en,disney+,US,English,Lucasfilm Ltd.,United States of America,0
103992,A Teacher,1,10,en,306,7.355,False,11/10/20,12/29/20,False,A Teacher,19.838,Miniseries,Ended,Drama,Hannah Fidell,en,hulu,US,English,"FX Productions, Aggregate Films, Hola Fidel",United States of America,30
100963,The Big Show Show,1,8,en,305,7.5,False,4/6/20,4/6/20,False,The Big Show Show,8.065,Scripted,Canceled,Comedy,"Josh Bycel, Jason Berger",en,netflix,US,English,WWE Studios,United States of America,27
100963,The Big Show Show,1,8,en,305,7.5,False,4/6/20,4/6/20,False,The Big Show Show,8.065,Scripted,Canceled,Kids,"Josh Bycel, Jason Berger",en,netflix,US,English,WWE Studios,United States of America,27
100963,The Big Show Show,1,8,en,305,7.5,False,4/6/20,4/6/20,False,The Big Show Show,8.065,Scripted,Canceled,Family,"Josh Bycel, Jason Berger",en,netflix,US,English,WWE Studios,United States of America,27
81292,Messiah,1,10,en,304,7.273,False,1/1/20,1/1/20,False,Messiah,13.553,Scripted,Canceled,Drama,Michael Petroni,en,netflix,US,English,"Industry Entertainment, LightWorkers Media",United States of America,45
128876,The Beatles: Get Back,1,3,en,302,8.5,False,11/25/21,11/27/21,False,The Beatles: Get Back,13.37,Miniseries,Ended,Documentary,Peter Jackson,en,disney+,"NZ, US, GB",English,"WingNut Films, Apple Corps","New Zealand, United Kingdom",157
4376,JAG,10,227,en,302,7.31,False,9/23/95,4/29/05,False,JAG,102.287,Scripted,Ended,Drama,Donald P. Bellisario,en,nbc,US,English,"Paramount Television Studios, Belisario Productions, NBC Productions",United States of America,0
4376,JAG,10,227,en,302,7.31,False,9/23/95,4/29/05,False,JAG,102.287,Scripted,Ended,Action & Adventure,Donald P. Bellisario,en,nbc,US,English,"Paramount Television Studios, Belisario Productions, NBC Productions",United States of America,0
4376,JAG,10,227,en,302,7.31,False,9/23/95,4/29/05,False,JAG,102.287,Scripted,Ended,Drama,Donald P. Bellisario,en,cbs,US,English,"Paramount Television Studios, Belisario Productions, NBC Productions",United States of America,0
4376,JAG,10,227,en,302,7.31,False,9/23/95,4/29/05,False,JAG,102.287,Scripted,Ended,Action & Adventure,Donald P. Bellisario,en,cbs,US,English,"Paramount Television Studios, Belisario Productions, NBC Productions",United States of America,0
94423,Japan Sinks: 2020,1,10,ja,302,7.21,False,7/9/20,7/9/20,False,日本沈没2020,10.587,Miniseries,Ended,Sci-Fi & Fantasy,,ja,netflix,JP,日本語,Science SARU,Japan,24
94423,Japan Sinks: 2020,1,10,ja,302,7.21,False,7/9/20,7/9/20,False,日本沈没2020,10.587,Miniseries,Ended,Animation,,ja,netflix,JP,日本語,Science SARU,Japan,24
94423,Japan Sinks: 2020,1,10,ja,302,7.21,False,7/9/20,7/9/20,False,日本沈没2020,10.587,Miniseries,Ended,Action & Adventure,,ja,netflix,JP,日本語,Science SARU,Japan,24
94423,Japan Sinks: 2020,1,10,ja,302,7.21,False,7/9/20,7/9/20,False,日本沈没2020,10.587,Miniseries,Ended,Drama,,ja,netflix,JP,日本語,Science SARU,Japan,24
114461,Ahsoka,1,8,en,301,8.048,False,8/22/23,9/26/23,True,Ahsoka,954.747,Miniseries,Returning Series,Sci-Fi & Fantasy,Dave Filoni,en,disney+,US,English,Lucasfilm Ltd.,United States of America,0
114461,Ahsoka,1,8,en,301,8.048,False,8/22/23,9/26/23,True,Ahsoka,954.747,Miniseries,Returning Series,Action & Adventure,Dave Filoni,en,disney+,US,English,Lucasfilm Ltd.,United States of America,0
126525,Elite Short Stories: Carla Samuel,1,3,es,301,7.463,False,6/17/21,6/17/21,False,Elite Histórias Breves: Carla Samuel,14.384,Miniseries,Ended,Drama,,es,netflix,ES,Español,Producciones Zeta,Spain,15
116989,Crime Scene: The Vanishing at the Cecil Hotel,1,4,en,300,7.082,False,2/10/21,2/10/21,False,Crime Scene: The Vanishing at the Cecil Hotel,10.363,Miniseries,Ended,Documentary,Joe Berlinger,"en, es",netflix,US,"English, Español","Imagine Documentaries, RadicalMedia, Third Eye Motion Picture Company",United States of America,54
116989,Crime Scene: The Vanishing at the Cecil Hotel,1,4,en,300,7.082,False,2/10/21,2/10/21,False,Crime Scene: The Vanishing at the Cecil Hotel,10.363,Miniseries,Ended,Crime,Joe Berlinger,"en, es",netflix,US,"English, Español","Imagine Documentaries, RadicalMedia, Third Eye Motion Picture Company",United States of America,54
116989,Crime Scene: The Vanishing at the Cecil Hotel,1,4,en,300,7.082,False,2/10/21,2/10/21,False,Crime Scene: The Vanishing at the Cecil Hotel,10.363,Miniseries,Ended,Mystery,Joe Berlinger,"en, es",netflix,US,"English, Español","Imagine Documentaries, RadicalMedia, Third Eye Motion Picture Company",United States of America,54
90766,Teenage Bounty Hunters,1,10,en,300,7.815,False,8/14/20,8/14/20,False,Teenage Bounty Hunters,14.493,Scripted,Canceled,Comedy,Kathleen Jordan,en,netflix,US,English,Tilted Productions,United States of America,49
90766,Teenage Bounty Hunters,1,10,en,300,7.815,False,8/14/20,8/14/20,False,Teenage Bounty Hunters,14.493,Scripted,Canceled,Drama,Kathleen Jordan,en,netflix,US,English,Tilted Productions,United States of America,49
119988,The Innocent,1,8,es,298,7.71,False,4/30/21,4/30/21,False,El inocente,14.092,Miniseries,Ended,Crime,"Oriol Paulo, Jordi Vallejo",es,netflix,ES,Español,"Sospecha Films, Think Studio",Spain,60
119988,The Innocent,1,8,es,298,7.71,False,4/30/21,4/30/21,False,El inocente,14.092,Miniseries,Ended,Mystery,"Oriol Paulo, Jordi Vallejo",es,netflix,ES,Español,"Sospecha Films, Think Studio",Spain,60
